Movie_Name,Author_Review,Polarity,Text,Score,Full_Review
Due Date,Jim Schembri,0.11840277777777779,"It's a tough double act, but the film pulls it off with great confidence and some major laughs.",1.0,http://www.theage.com.au/entertainment/due-date-20101124-18766.html
Due Date,Sandra Hall,0.3499999999999999,"[Phillips'] talent lies in the comedy of embarrassment and while this isn't quite up to the standards of The Hangover, it's not a bad example.",1.0,http://www.smh.com.au/entertainment/movies/due-date-20101124-187c3.html
Due Date,Dwight Brown,0.3,These guys can't buy a laugh.,0.0,http://dwightbrownink.com/due-date-12/
Due Date,Jesse Cataldo,-0.034027777777777775,It's a little crude to see the character's weirdness being exploited for drama after so readily being jabbed for cheap laughs in the first half,0.0,http://www.slantmagazine.com/film/review/due-date/5142
Due Date,Brian Eggert,0.16666666666666666,"Like most of Phillips’ comedies, the movie’s half-life is brief, leaving the viewer only temporarily diverted until the moment it’s over.",0.0,https://deepfocusreview.com/reviews/due-date/
Due Date,Eddie Harrison,0.3333333333333333,"…Due Date isn’t a particularly substantial film, but top talent in front of the camera make it watchable middlebrow fare…",1.0,https://film-authority.com/2023/02/28/due-date/
Due Date,James McMahon,0.0,The hangover from The Hangover...,0.0,https://www.nme.com/reviews/reviews-movie-11740-321873
Due Date,Mike Massie,0.34375,The dialogue is essentially the most original and entertaining aspect of the adventure.,1.0,http://gonewiththetwins.com/new/due-date-2010/
Due Date,Richard Propes,0.5,Downey feels like he's digging out from the bottom of a well and never quite able to reach the surface of Peter's humanity.,0.0,https://theindependentcritic.com/due_date
Due Date,Brent McKnight,-0.065,"You know what's funny? Masturbating dogs. Masturbating dogs are funny. At least the folks behind ""Due Date"" think so.",0.0,https://www.thelastthingisee.com/2010/11/due-date-review.html
Unstoppable,Pablo Villaça,0.0,"Snipes  sempre uma presena interessante em cena, mas o roteiro fraqussimo e a direo de Carson  digna de um filme realizado diretamente para a TV.",0.0,
Burlesque,Anthony Quinn,-1.0,Awful.,0.0,https://www.independent.co.uk/arts-entertainment/films/reviews/burlesque-12a-2162291.html
Burlesque,Joe Morgenstern,-0.26666666666666666,"It's impossible to know if [Christina Aguilera's] actually acting, since the music-video cutting rhythms don't give her time to sustain so much as a compound sentence, not that the script provides any.",0.0,https://www.wsj.com/articles/SB10001424052748703572404575634483293371478
Burlesque,Marjorie Baumgarten,0.0,"As Burlesque ground along its obvious and well-worn path, my inner voice indeed shouted, ""Take it off,"" though my request was directed toward the projection booth rather than the dancers onstage.",0.0,https://www.austinchronicle.com/events/film/2010-11-24/burlesque/
Burlesque,Catherine Shoard,0.06666666666666667,"And it's this tension that rescues Burlesque - a film cursed with being too competent to be a Showgirls-style guilty pleasure, and too ropey to be really recommendable.",1.0,https://www.theguardian.com/stage/2010/nov/25/burlesque-film-review
Burlesque,Ramin Setoodeh,-0.10666666666666665,"Burlesque is so bad that it's good: over-the-top, ridiculous fun.",1.0,https://www.newsweek.com/movie-review-burlesque-reasons-not-hate-cher-christina-aguilera-musical-221284
Burlesque,Peter Bradshaw,0.2,The only relevant choreography would have shown Bob Fosse spinning out of his grave.,0.0,https://www.theguardian.com/film/2010/dec/16/burlesque-review
Burlesque,Alison Foreman,0.0,The glory of what Burlesque does well outshines any mistake.,1.0,https://mashable.com/article/burlesque-comfort-watch
Burlesque,James McMahon,-0.24,...most people unfortunate to be involved in them come away with deep rooted and painful psychological scars. I'll conclude by saying I can't see that being any different for anyone who spends any time with Burlesque.,0.0,https://www.nme.com/reviews/reviews-movie-11775-321137
Burlesque,Richard Crouse,0.10833333333333334,"It has no story arc, no dramatic tension, just a lot of bump-and-grind. That'll be enough for people with a taste for camp but like the art form it is named after the movie is all tease and no follow through.",0.0,http://www.richardcrouse.ca/burlesque-2-%c2%bd-glittery-stars/
Burlesque,Richard Propes,0.29166666666666663,"You'll be hard-pressed to find a more vibrant, energetic and musically inclined film this year.",1.0,https://theindependentcritic.com/burlesque
Burlesque,Micheal Compton,0.3,"Somewhere in this two-hour campy homage to the Golden Age of musicals, I found the film won me over with its old-fashioned and rather cornball simplicity",1.0,https://www.bgdailynews.com/community/movie-review-burlesque-simple-but-enjoyable/article_67bd9fff-eca2-5c54-ab22-582a098cb4cf.html
Burlesque,Glenn Sumi,-0.15,"Burlesque cribs from any number of trashy pictures about showbiz, but it's not nearly as much fun as Showgirls.",0.0,https://nowtoronto.com/movies/reviews/burlesque-2010-11-25/
Love & Other Drugs,J. R. Jones,0.0,"Eight months after health-care reform was signed into law, Universal Pictures courageously weighs in with a watered-down satire of the pharmaceutical industry.",0.0,http://www.chicagoreader.com/chicago/love-and-other-drugs/Film?oid=2735744
Love & Other Drugs,Robbie Collin,-0.2125,At least we now know why Anne Hathaway's co-presenting this year's Oscars. She's not gonna make it to that stage any other way.,0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/1183685/News-of-the-World-movies-critic-Robbie-Collin-reviews-Love-And-Other-Drugs.html
Love & Other Drugs,Philip French,-0.09999999999999992,"The two narrative strands don't quite mesh, and the movie stumbles badly when trying to effect the redemption of Randall through love.",0.0,http://www.guardian.co.uk/film/2011/jan/02/love-other-drugs-philip-french-review
Love & Other Drugs,Sukhdev Sandhu,0.14999999999999997,[Its] restlessness and lack of conviction make it both fascinating and frustrating.,0.0,http://www.telegraph.co.uk/culture/film/filmreviews/8231942/Love-and-Other-Drugs-review.html
Love & Other Drugs,Olly Richards,0.08839285714285715,"Well above the standards of your average romantic comedy, it's funny, sexy and smart. It's just not smart enough to stick to its guns to the end.",1.0,http://www.empireonline.com/reviews/review.asp?FID=136558
Love & Other Drugs,Anna Smith,-0.06666666666666667,"Ultimately, the unsettled tone undermines the romantic conclusion. Still, you've got to admire the ambition it shares with its cocky hero.",1.0,http://www.timeout.com/film/reviews/89381/love-and-other-drugs.html
Love & Other Drugs,Brian Eggert,0.0875,"Even with its average runtime, the movie feels overlong, as the story has far too many distracting, underdeveloped subplots when all it needed to do was explore the relationship at the center.",0.0,https://deepfocusreview.com/reviews/love-other-drugs/
Love & Other Drugs,Rene Jordan,0.2833333333333333,Jake Gyllenhaal and Anne Hathaway have never been better.  [Full review in Spanish] ,1.0,https://www.newspapers.com/clip/107217565/love-and-other-drugs/
Love & Other Drugs,James Croot,0.5,What pulls the film through is the impressive acting.,1.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300421844/love--other-drugs-anne-and-jakes-sharp-sexily-romantic-tale-now-on-netflix
Love & Other Drugs,Mike Massie,0.23166666666666666,"The battle of wits and emotions remains fresh thanks to brazen, provocative, and cleverly insightful exchanges by the two very capable leads.",1.0,http://gonewiththetwins.com/new/love-and-other-drugs-2010/
Love & Other Drugs,Richard Propes,0.0,The recently deceased Jill Clayburgh and George Segal are a delight.,1.0,https://theindependentcritic.com/love_and_other_drugs
Love & Other Drugs,Allen Almachar,0.0,"The film does not support its talent, with its uneven tone and over the top comedy and melodrama.",0.0,https://macguff.in/macguffin-content/film-review-love-other-drugs/
The Chronicles of Narnia: The Voyage of the Dawn Treader,Wesley Morris,0.0,,0.0,http://www.boston.com/ae/movies/articles/2010/12/10/dawn_treader_is_a_voyage_that_goes_nowhere/
The Chronicles of Narnia: The Voyage of the Dawn Treader,Simon Abrams,0.26666666666666666,The faux-Odyssean trials the characters face are also paradoxically so strained that they often look more arbitrary than thoughtful.,0.0,http://www.slantmagazine.com/film/review/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader/5197
The Chronicles of Narnia: The Voyage of the Dawn Treader,Lisa Kennedy,0.5,"Not quite a must-see, The Voyage of the Dawn Treader is nonetheless a sturdy outing with many of the charms that have become franchise trademarks.",1.0,
The Chronicles of Narnia: The Voyage of the Dawn Treader,Derek Malcolm,0.1,"You can't help wishing the film well, though doubting whether it will get anywhere near Harry Potter's lot at the box office.",1.0,
The Chronicles of Narnia: The Voyage of the Dawn Treader,Sara Michelle Fetters,0.32222222222222224,"It is a fun film that runs under two hours and more or less gets the job done, and while it is far from perfect as family entertainments go this one is of a much finer pedigree than I anticipated beforehand.",1.0,http://www.moviefreak.com/artman/publish/movies_chroniclesofnarnia3.shtml
The Chronicles of Narnia: The Voyage of the Dawn Treader,Rick Groen,-0.15833333333333335,"Could be an optical illusion, but it seems that a flat, dull movie shot in 3-D just looks flatter and duller.",0.0,http://www.theglobeandmail.com/news/arts/movies/narnia-checking-off-every-item-on-the-to-do-list-except-for-drama-and-excitement/article1831871/
The Chronicles of Narnia: The Voyage of the Dawn Treader,Brian Eggert,0.3,The limitless possibilities of fantasy have rarely felt so unimaginative,0.0,https://deepfocusreview.com/reviews/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader/
The Chronicles of Narnia: The Voyage of the Dawn Treader,Richard Propes,0.08928571428571429,Apted's ultimate downfall is the over-utilization of special effects in a film that simply doesn't require them to such excess.,1.0,https://theindependentcritic.com/chronicles_of_narnia_dawn_treader
The Chronicles of Narnia: The Voyage of the Dawn Treader,Grant Watson,0.011111111111111118,"What works on the page does not necessarily work on screen, and the woolly plot structure robs Dawn Treader of much of the previous films' energy.",1.0,https://fictionmachine.com/2020/04/20/review-the-chronicles-of-narnia-the-voyage-of-the-dawntreader-2010/
The Chronicles of Narnia: The Voyage of the Dawn Treader,Kate Rodger,0.7,A good vessel to board for kids of all ages.,1.0,https://www.newshub.co.nz/entertainment/the-voyage-of-the-dawn-treader-review-2010120313
The Chronicles of Narnia: The Voyage of the Dawn Treader,Abbie Bernstein,-0.09999999999999992,"The Chronicles of Narnia: The Voyage of the Dawn Treader isn't exactly bad, but it lacks magical resonance and does not make up for it in character depth.",0.0,https://www.assignmentx.com/2010/movie-review-the-chronicles-of-narnia-voyage-of-the-dawn-treader/
The Chronicles of Narnia: The Voyage of the Dawn Treader,Matthew Migliorini,0.10535714285714286,"Embarking upon this seemingly endless, dot-to-dot like quest of flat and laborious special effect driven events, we fall victim further still to the franchise's ever growing, deluded and cocksure array of purportedly endearing characters.",0.0,https://cine-vue.com/2010/12/theatrical-releases-the-chronicles-of-narnia-the-voyage-of-the-dawn-treader.html
How Do You Know,Shubhra Gupta,0.0,"Three likeable stars and Jack Nicholson. Can you take this foursome and make a film that makes you want to barf the moment it opens? Yes, if the film is How Do You Know.",0.0,http://archive.indianexpress.com/news/how-do-you-know/751881/
How Do You Know,Peter Travers,0.0,,1.0,http://www.rollingstone.com/movies/reviews/how-do-you-know-20101216
How Do You Know,Bill Goodykoontz,0.06547619047619047,"Some of the bits are funny, every now and then they're sweet, the performances are OK and really, with this much talent involved, it's hard not to be disappointed in that.",1.0,http://www.azcentral.com/thingstodo/movies/articles/2010/12/15/20101215how-do-you-know-review-goodykoontz.html
How Do You Know,Philip French,0.32,"Though neither mindless nor insensitive, this interminable movie falls far short of Brooks's best work, which is to say Broadcast News and As Good As It Gets.",0.0,http://www.guardian.co.uk/film/2011/jan/30/how-do-you-know-witherspoon-review
How Do You Know,Jim Schembri,0.2,"Though the film was a box-office dud in the US, Brooks delivers an amusing and consistenly engaging relationship piece that is a cut above the standard romantic comedy.",1.0,http://www.smh.com.au/entertainment/movies/how-do-you-know-20110126-1a53v.html
How Do You Know,Anthony Quinn,0.1,"Instead of juicing it up with jokes, Brooks has inadvertently given us another story of the American condition, which is that of absolute and incorrigible self-centredness.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/how-do-you-know-12a-2196235.html
How Do You Know,Brian Eggert,0.008333333333333331,"A serviceable, low-key romantic comedy that’s just entertaining enough to keep our attention, but with few flourishes to last in our memory the way Brooks’ movies usually do.",0.0,https://deepfocusreview.com/reviews/how-do-you-know/
How Do You Know,Richard Propes,-0.26666666666666666,At least a modest disappointment for those of us who consider ourselves fans of James L. Brooks.,0.0,https://theindependentcritic.com/how_do_you_know
How Do You Know,Brent McKnight,0.375,"Earnest and watchable, there are some incredibly funny moments, but in the end, this isn't anything more than a middle-of-the-road rom-com.",0.0,https://www.thelastthingisee.com/2010/12/how-do-you-know-movie-review.html
How Do You Know,Tara Thorne,0.09166666666666667,Brooks wants to make a contemporary relationship film and a topical one about the financial crisis and winds up failing on both sides.,0.0,https://www.thecoast.ca/halifax/how-do-you-know/Content?oid=2364317
How Do You Know,Will Leitch,0.03749999999999999,"I'm not sure the movie will end up earning back its stars' huge salaries, but you definitely can't argue they didn't earn them.",1.0,http://movies.yahoo.com/blogs/the-projector/review-know-070604853.html
How Do You Know,Roger Moore,-0.15,It's not enough to merely swoon over Witherspoon. The movie's entirely too long and leaden to get by on that alone.,0.0,http://rogersmovienation.com/2013/01/23/movie-review-how-do-you-know/
Yogi Bear,Nell Minow,0.0,,0.0,http://blog.beliefnet.com/moviemom/2011/03/yogi-bear.html
Yogi Bear,Tim Robey,0.11818181818181818,The new Yogi Bear is survivable. That's as far as I'll go.,0.0,http://www.telegraph.co.uk/culture/film/filmreviews/8318081/Yogi-Bear-review.html
Yogi Bear,John Walsh,-0.375,"There are some watchable 3D sequences in a boat on the rapids and a makeshift airplane, but it's pretty grim for anyone over six.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/yogi-bear-u-2210795.html
Yogi Bear,Cath Clarke,-0.19393939393939394,Poor old Yogi has a rough time of it in this miserable 3D assault of humour-free live action and lumpy animation.,0.0,http://www.guardian.co.uk/film/2011/feb/10/yogi-bear-review
Yogi Bear,Anna Smith,0.0,Fond memories of Yogi cartoons may get you some way through this big-screen version - but the nostalgia soon wears off.,0.0,http://www.timeout.com/film/reviews/89519/yogi-bear.html
Yogi Bear,Robbie Collin,-0.16666666666666666,An hour and a half of what bears do in the woods.,0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/1212762/Ill-thought-out-garbage-with-Dan-Aykroyd-and-Justin-Timberlake-is-bearly-watchable.html
Yogi Bear,James Croot,0.085,"Lazily plotted and tiredly predictable, the film reminds me of one of that other Yogi's most famous phrases: ""It's deja vu all over again.""",0.0,https://www.stuff.co.nz/entertainment/film/film-reviews/300190869/yogi-bear-warner-bros-new-zealandshot-big-boo-boo-now-streaming-on-neon
Yogi Bear,Richard Propes,0.0,"How is it, by the way, that a park has actual talking bears and nobody seems to care? How is this park losing money, anyway?",0.0,https://theindependentcritic.com/yogi_bear
Yogi Bear,David Nusair,-0.010416666666666671,"...a patience-testing, headache-inducing disaster with little to offer older viewers.",0.0,https://reelfilm.com/yogi-bear/
Yogi Bear,John Hanlon,-0.055555555555555546,A bland but innocuous film that fails to take advantage of its two likable leading characters.,0.0,http://www.breitbart.com/Big-Hollywood/2010/12/17/Yogi-Bear-Review--Lackluster-Offering-Youve-Seen-Before
Yogi Bear,Matt Looker,-0.01499999999999999,"It's a terrible, dumb, unimaginative film that really isn't worth the price of a cinema ticket even with ... the excellent Road Runner short that comes before it.",0.0,http://www.theshiznit.co.uk/review/yogi-bear.php
Yogi Bear,Ryan Cracknell,-0.06666666666666667,"One of the worst family films I've seen since another animated adaptation: Garfield. Talking bears aside, the film lacks logic, energy and, most of all, fun.",0.0,http://movieviews.ca/yogi-bear
Life as We Know It,Katherine Don,0.0,"Where Baby Boom gave hope, Life as We Know It brings despair.",1.0,https://www.bitchmedia.org/post/bringing-up-baby-diane-keaton-in-baby-boom-versus-katherine-heigl-in-life-as-we-know-it
Life as We Know It,Anna Smith,-0.2899999999999999,"But given that the supporting characters aren't bad, what could have been another awful romcom turns into something half decent.",1.0,https://metro.co.uk/2010/10/07/life-as-we-know-it-film-review-538172/
Life as We Know It,Jim Schembri,0.10625,"Despite the film's initial overloading of suburban stereotypes, the easy gags about promiscuity, baby vomit and nappy changing gradually give way to a pretty decent, if strictly formulaic, yarn about commitment and unexpected life changes.",1.0,http://www.theage.com.au/entertainment/life-as-we-know-it-20101020-16trc.html
Life as We Know It,Jake Wilson,0.032142857142857126,"Pure Hollywood corn, saccharine and sour by turns.",0.0,http://www.theage.com.au/entertainment/movies/life-as-we-know-it-20101020-16u4a.html
Life as We Know It,Paul Byrnes,0.21250000000000002,"This is the first produced script from the writers and they find more flexibility in this story than I expected. There is space for depth, drama and real life.",1.0,http://www.smh.com.au/entertainment/movies/its-a-romcom-jim-but-not-as-we-know-it-20101020-16u6y.html
Life as We Know It,Paul Schrodt,0.015873015873015883,It's easy to become cynical about a certain brand of funny-sad familial comedies like Life as We Know It.,0.0,http://www.slantmagazine.com/film/review/life-as-we-know-it/5087
Life as We Know It,Rene Jordan,0.1875,"The film is so pleasant, in the end the director and stories capability surprise, as it flirts with something truly serious.  [Full review in Spanish] 
",1.0,https://www.newspapers.com/clip/105654524/life-as-we-know/
Life as We Know It,Mike Massie,-0.3333333333333333,"The comedy is mediocre, the progression of events are predictably contrived, and the character designs are generic.",0.0,http://gonewiththetwins.com/new/life-as-we-know-it-2010/
Life as We Know It,Richard Propes,0.0,Do you have any doubt how this is going to end up? Of course you don't.,1.0,https://theindependentcritic.com/life_as_we_know_it
Life as We Know It,Federico Furzan,0.11666666666666665,"A romantic comedy fused with ""a baby is born and brings two characters together"" film that does not deliver completely. [Full review in Spanish].",0.0,https://cinelipsis.com/2011/03/24/movie-review-life-as-we-know-it/
Life as We Know It,Amie Simon,0.0,"... in this case, the characters were so benign I didn't care about either of them. I'm a big crier at movies, and the only thing that elicited any emotion from me was the baby.",0.0,https://threeimaginarygirls.com/life-we-know-it/
Life as We Know It,Kevin Carr,0.5,How much you like Life As We Know It greatly depends on your tolerance of Katherine Heigl.,0.0,http://www.7mpictures.com/life-as-we-know-it-blu-ray-review/
